Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,,
1914.01,8.37,0.48,0.62,10,1914.04,4.16,215.23,12.21,1852.1,15.96,137.37,11.64
1914.02,8.48,0.47,0.61,9.9,1914.12,4.17,220.26,12.21,1904.15,15.89,137.35,11.91
1914.03,8.32,0.47,0.6,9.9,1914.21,4.17,216.1,12.08,1876.93,15.65,135.92,11.69
1914.04,8.12,0.46,0.59,9.8,1914.29,4.18,213.06,12.07,1859.24,15.57,135.85,11.52
1914.05,8.17,0.46,0.58,9.9,1914.37,4.19,212.2,11.82,1860.38,15.17,133.03,11.48
1914.06,8.13,0.45,0.58,9.9,1914.46,4.19,211.17,11.69,1859.81,14.93,131.54,11.43
1914.07,7.68,0.45,0.57,10,1914.54,4.2,197.48,11.44,1747.7,14.55,128.76,10.69
1914.08,7.68,0.44,0.56,10.2,1914.62,4.21,193.61,11.09,1721.61,14.03,124.79,10.49
1914.09,7.68,0.44,0.55,10.2,1914.71,4.21,193.61,10.97,1729.74,13.8,123.31,10.5
1914.1,7.68,0.43,0.54,10.1,1914.79,4.22,195.53,10.95,1755.02,13.7,123.01,10.61
1914.11,7.68,0.43,0.53,10.2,1914.87,4.23,193.61,10.71,1745.82,13.34,120.3,10.52
1914.12,7.35,0.42,0.52,10.1,1914.96,4.23,187.13,10.69,1695.38,13.24,119.95,10.17
1915.01,7.48,0.42,0.55,10.1,1915.04,4.24,190.44,10.71,1733.46,14,127.46,10.36
1915.02,7.38,0.42,0.58,10,1915.12,4.22,189.77,10.84,1735.61,14.91,136.4,10.33
1915.03,7.57,0.42,0.61,9.9,1915.21,4.21,196.62,10.97,1806.64,15.84,145.58,10.71
1915.04,8.14,0.42,0.64,10,1915.29,4.19,209.31,10.88,1931.59,16.46,151.87,11.4
1915.05,7.95,0.42,0.67,10.1,1915.37,4.18,202.4,10.8,1876.13,17.06,158.11,11.03
1915.06,8.04,0.43,0.7,10.1,1915.46,4.16,204.69,10.82,1905.73,17.82,165.92,11.15
1915.07,8.01,0.43,0.73,10.1,1915.54,4.15,203.93,10.84,1907.02,18.59,173.8,11.11
1915.08,8.35,0.43,0.76,10.1,1915.62,4.13,212.59,10.86,1996.44,19.35,181.71,11.58
1915.09,8.66,0.43,0.79,10.1,1915.71,4.11,220.48,10.88,2079.07,20.11,189.66,12.01
1915.1,9.14,0.43,0.82,10.2,1915.79,4.1,230.42,10.8,2181.28,20.67,195.7,12.55
1915.11,9.46,0.43,0.85,10.3,1915.87,4.08,236.17,10.71,2244.19,21.22,201.64,12.86
1915.12,9.48,0.43,0.88,10.3,1915.96,4.07,236.67,10.73,2257.43,21.97,209.55,12.88
1916.01,9.33,0.44,0.93,10.4,1916.04,4.05,230.68,10.9,2209.01,23.1,221.19,12.54
1916.02,9.2,0.45,0.99,10.4,1916.12,4.07,227.47,11.17,2187.15,24.44,234.95,12.35
1916.03,9.17,0.46,1.04,10.5,1916.21,4.08,224.57,11.33,2168.33,25.52,246.39,12.18
1916.04,9.07,0.47,1.1,10.6,1916.29,4.1,220.02,11.48,2133.69,26.61,258.07,11.91
1916.05,9.27,0.48,1.15,10.7,1916.37,4.11,222.77,11.64,2169.76,27.66,269.41,12.03
1916.06,9.36,0.5,1.21,10.8,1916.46,4.13,222.85,11.79,2180.11,28.69,280.67,12
1916.07,9.23,0.51,1.26,10.8,1916.54,4.14,219.76,12.04,2159.64,29.98,294.58,11.79
1916.08,9.3,0.52,1.31,10.9,1916.62,4.16,219.39,12.19,2166.04,30.97,305.81,11.73
1916.09,9.68,0.53,1.37,11.1,1916.71,4.17,224.24,12.22,2223.98,31.69,314.3,11.94
1916.1,9.98,0.54,1.42,11.3,1916.79,4.19,227.1,12.25,2262.44,32.36,322.36,12.05
1916.11,10.21,0.55,1.48,11.5,1916.87,4.2,228.29,12.28,2284.53,33,330.26,12.05
1916.12,9.8,0.56,1.53,11.6,1916.96,4.22,217.24,12.41,2184.24,33.92,341.01,11.41
1917.01,9.57,0.57,1.51,11.7,1917.04,4.23,210.33,12.54,2125.25,33.16,335.11,10.99
1917.02,9.03,0.58,1.49,12,1917.12,4.26,193.5,12.46,1965.7,31.89,323.92,10.06
1917.03,9.31,0.59,1.47,12,1917.21,4.29,199.5,12.7,2037.4,31.46,321.26,10.33
1917.04,9.17,0.6,1.45,12.6,1917.29,4.32,187.14,12.31,1921.68,29.53,303.24,9.64
1917.05,8.86,0.61,1.43,12.8,1917.37,4.34,177.99,12.34,1838.26,28.65,295.86,9.14
1917.06,9.04,0.63,1.41,13,1917.46,4.37,178.81,12.36,1857.39,27.79,288.68,9.15
1917.07,8.79,0.64,1.38,12.8,1917.54,4.4,176.58,12.77,1845.3,27.8,290.55,9
1917.08,8.53,0.65,1.36,13,1917.62,4.43,168.72,12.79,1774.31,26.96,283.51,8.57
1917.09,8.12,0.66,1.34,13.3,1917.71,4.46,156.99,12.71,1662.07,25.97,274.9,7.95
1917.1,7.68,0.67,1.32,13.5,1917.79,4.49,146.28,12.73,1559.94,25.18,268.52,7.39
1917.11,7.04,0.68,1.3,13.5,1917.87,4.51,134.09,12.94,1441.45,24.78,266.38,6.75
1917.12,6.8,0.69,1.28,13.7,1917.96,4.54,127.63,12.95,1383.58,24.02,260.44,6.41
1918.01,7.21,0.68,1.26,14,1918.04,4.57,132.43,12.49,1446.85,23.07,252.04,6.64
1918.02,7.43,0.67,1.23,14.1,1918.12,4.56,135.5,12.22,1491.55,22.47,247.32,6.78
1918.03,7.28,0.66,1.21,14,1918.21,4.56,133.71,12.12,1483,22.19,246.08,6.69
1918.04,7.21,0.65,1.18,14.2,1918.29,4.55,130.56,11.77,1458.93,21.42,239.38,6.52
1918.05,7.44,0.64,1.16,14.5,1918.37,4.55,131.94,11.35,1484.89,20.55,231.32,6.58
1918.06,7.45,0.63,1.14,14.7,1918.46,4.54,130.32,11.02,1476.99,19.85,225.02,6.5
1918.07,7.51,0.62,1.11,15.1,1918.54,4.54,127.89,10.56,1459.42,18.92,215.9,6.37
1918.08,7.58,0.61,1.09,15.4,1918.62,4.53,126.57,10.19,1454.01,18.15,208.51,6.3
1918.09,7.54,0.6,1.06,15.7,1918.71,4.52,123.49,9.83,1428.11,17.41,201.34,6.15
1918.1,7.86,0.59,1.04,16,1918.79,4.52,126.32,9.48,1469.94,16.68,194.12,6.29
1918.11,8.06,0.58,1.01,16.3,1918.87,4.51,127.15,9.15,1488.48,16,187.26,6.33
1918.12,7.9,0.57,0.99,16.5,1918.96,4.51,123.12,8.88,1449.91,15.43,181.7,6.13
1919.01,7.85,0.57,0.99,16.5,1919.04,4.5,122.34,8.83,1449.4,15.35,181.87,6.1
1919.02,7.88,0.56,0.98,16.2,1919.12,4.54,125.08,8.94,1490.71,15.56,185.39,6.24
1919.03,8.12,0.56,0.98,16.4,1919.21,4.58,127.32,8.78,1526.1,15.29,183.24,6.36
1919.04,8.39,0.56,0.97,16.7,1919.29,4.62,129.19,8.57,1557.08,14.94,180.02,6.46
1919.05,8.97,0.55,0.97,16.9,1919.37,4.66,136.48,8.42,1653.48,14.68,177.88,6.83
1919.06,9.21,0.55,0.96,16.9,1919.46,4.7,140.13,8.37,1706.17,14.61,177.84,7.02
1919.07,9.51,0.55,0.96,17.4,1919.54,4.74,140.54,8.08,1719.31,14.11,172.65,7.05
1919.08,8.87,0.54,0.95,17.7,1919.62,4.77,128.86,7.89,1584.47,13.8,169.7,6.48
1919.09,9.01,0.54,0.95,17.8,1919.71,4.81,130.16,7.8,1608.43,13.65,168.7,6.56
1919.1,9.47,0.54,0.94,18.1,1919.79,4.85,134.54,7.62,1670.38,13.35,165.8,6.79
1919.11,9.19,0.53,0.94,18.5,1919.87,4.89,127.74,7.41,1593.62,13,162.14,6.47
1919.12,8.92,0.53,0.93,18.9,1919.96,4.93,121.36,7.21,1521.56,12.65,158.64,6.16
1920.01,8.83,0.53,0.92,19.3,1920.04,4.97,117.64,7.04,1482.34,12.25,154.31,5.99
1920.02,8.1,0.53,0.91,19.5,1920.12,4.98,106.81,6.95,1353.14,11.98,151.74,5.46
1920.03,8.67,0.53,0.9,19.7,1920.21,4.99,113.17,6.85,1440.89,11.71,149.16,5.8
1920.04,8.6,0.52,0.89,20.3,1920.29,5,108.94,6.63,1394.05,11.23,143.73,5.6
1920.05,8.06,0.52,0.88,20.6,1920.37,5.01,100.61,6.51,1294.43,10.93,140.65,5.19
1920.06,7.92,0.52,0.87,20.9,1920.46,5.02,97.44,6.4,1260.55,10.64,137.67,5.04
1920.07,7.91,0.52,0.85,20.8,1920.54,5.03,97.79,6.41,1271.92,10.56,137.35,5.08
1920.08,7.6,0.52,0.84,20.3,1920.62,5.04,96.27,6.55,1259.26,10.68,139.73,5.02
1920.09,7.87,0.52,0.83,20,1920.71,5.05,101.18,6.62,1330.78,10.7,140.77,5.3
1920.1,7.88,0.51,0.82,19.9,1920.79,5.06,101.82,6.63,1346.43,10.62,140.4,5.35
1920.11,7.48,0.51,0.81,19.8,1920.87,5.07,97.14,6.65,1291.87,10.53,140.03,5.13
1920.12,6.81,0.51,0.8,19.4,1920.96,5.08,90.26,6.76,1207.89,10.6,141.9,4.78
1921.01,7.11,0.51,0.76,19,1921.04,5.09,96.22,6.85,1295.29,10.25,138,5.12
1921.02,7.06,0.5,0.72,18.4,1921.12,5.02,98.66,7.01,1335.98,9.99,135.3,5.27
1921.03,6.88,0.5,0.67,18.3,1921.21,4.96,96.67,6.99,1316.92,9.45,128.73,5.19
1921.04,6.91,0.49,0.63,18.1,1921.29,4.89,98.17,7.01,1345.24,8.95,122.65,5.3
1921.05,7.12,0.49,0.59,17.7,1921.37,4.83,103.44,7.11,1425.56,8.53,117.63,5.61
1921.06,6.55,0.49,0.55,17.6,1921.46,4.76,95.7,7.09,1327.02,7.96,110.42,5.22
1921.07,6.53,0.48,0.5,17.7,1921.54,4.7,94.87,6.98,1323.57,7.3,101.85,5.2
1921.08,6.45,0.48,0.46,17.7,1921.62,4.63,93.7,6.93,1315.41,6.68,93.81,5.16
1921.09,6.61,0.47,0.42,17.5,1921.71,4.56,97.13,6.94,1371.56,6.13,86.63,5.38
1921.1,6.7,0.47,0.38,17.5,1921.79,4.5,98.45,6.88,1398.34,5.51,78.27,5.48
1921.11,7.06,0.46,0.33,17.4,1921.87,4.43,104.33,6.86,1490.06,4.91,70.18,5.84
1921.12,7.31,0.46,0.29,17.3,1921.96,4.37,108.65,6.84,1559.88,4.31,61.88,6.11
1922.01,7.3,0.46,0.32,16.9,1922.04,4.3,111.07,7.06,1603.06,4.92,71,6.29
1922.02,7.46,0.47,0.36,16.9,1922.12,4.31,113.51,7.13,1646.77,5.43,78.74,6.46
1922.03,7.74,0.47,0.39,16.7,1922.21,4.31,119.18,7.28,1737.84,6.01,87.57,6.82
1922.04,8.21,0.48,0.42,16.7,1922.29,4.32,126.41,7.34,1852.28,6.52,95.5,7.27
1922.05,8.53,0.48,0.46,16.7,1922.37,4.32,131.34,7.4,1933.52,7.03,103.52,7.59
1922.06,8.45,0.49,0.49,16.7,1922.46,4.33,130.11,7.47,1924.55,7.54,111.6,7.56
1922.07,8.51,0.49,0.52,16.8,1922.54,4.33,130.25,7.49,1935.91,8.01,119.04,7.6
1922.08,8.83,0.49,0.56,16.6,1922.62,4.34,136.78,7.64,2042.37,8.62,128.76,8.02
1922.09,9.06,0.5,0.59,16.6,1922.71,4.34,140.34,7.71,2105.15,9.14,137.09,8.27
1922.1,9.26,0.5,0.62,16.7,1922.79,4.35,142.58,7.72,2148.4,9.6,144.61,8.43
1922.11,8.8,0.51,0.66,16.8,1922.87,4.35,134.69,7.74,2039.24,10.05,152.18,8
1922.12,8.78,0.51,0.69,16.9,1922.96,4.36,133.59,7.76,2032.36,10.5,159.72,7.96
1923.01,8.9,0.51,0.71,16.8,1923.04,4.36,136.22,7.83,2082.33,10.93,167.1,8.15
1923.02,9.28,0.51,0.74,16.8,1923.12,4.34,142.04,7.86,2181.24,11.3,173.54,8.53
1923.03,9.43,0.52,0.76,16.8,1923.21,4.31,144.33,7.88,2226.59,11.67,180.04,8.7
1923.04,9.1,0.52,0.79,16.9,1923.29,4.29,138.46,7.86,2146.06,11.97,185.53,8.37
1923.05,8.67,0.52,0.81,16.9,1923.37,4.26,131.92,7.89,2054.84,12.34,192.16,8
1923.06,8.34,0.52,0.84,17,1923.46,4.24,126.15,7.87,1975.21,12.63,197.76,7.67
1923.07,8.06,0.52,0.86,17.2,1923.54,4.21,120.5,7.8,1896.88,12.84,202.21,7.35
1923.08,8.1,0.52,0.88,17.1,1923.62,4.19,121.8,7.87,1927.76,13.28,210.22,7.44
1923.09,8.15,0.53,0.91,17.2,1923.71,4.16,121.84,7.85,1938.74,13.57,215.88,7.46
1923.1,8.03,0.53,0.93,17.3,1923.79,4.14,119.35,7.83,1909.53,13.85,221.56,7.32
1923.11,8.27,0.53,0.96,17.3,1923.87,4.11,122.92,7.85,1977.07,14.21,228.5,7.55
1923.12,8.55,0.53,0.98,17.3,1923.96,4.09,127.08,7.88,2054.57,14.57,235.49,7.81
1924.01,8.83,0.53,0.98,17.3,1924.04,4.06,131.24,7.9,2132.5,14.5,235.66,8.07
1924.02,8.87,0.53,0.97,17.2,1924.12,4.04,132.61,7.97,2165.41,14.53,237.22,8.16
1924.03,8.7,0.54,0.97,17.1,1924.21,4.03,130.83,8.04,2147.28,14.55,238.79,8.06
1924.04,8.5,0.54,0.96,17,1924.29,4.01,128.57,8.12,2121.36,14.57,240.41,7.92
1924.05,8.47,0.54,0.96,17,1924.37,3.99,128.12,8.14,2125.07,14.51,240.66,7.9
1924.06,8.63,0.54,0.96,17,1924.46,3.98,130.54,8.17,2176.5,14.45,240.85,8.05
1924.07,9.03,0.54,0.95,17.1,1924.54,3.96,135.79,8.15,2275.38,14.3,239.58,8.38
1924.08,9.34,0.54,0.95,17,1924.62,3.94,141.28,8.22,2378.81,14.32,241.12,8.72
1924.09,9.25,0.55,0.94,17.1,1924.71,3.93,139.1,8.2,2353.61,14.17,239.81,8.58
1924.1,9.13,0.55,0.94,17.2,1924.79,3.91,136.49,8.17,2321.1,14.03,238.54,8.42
1924.11,9.64,0.55,0.93,17.2,1924.87,3.89,144.12,8.2,2462.37,13.97,238.63,8.89
1924.12,10.16,0.55,0.93,17.3,1924.96,3.88,151.01,8.17,2591.84,13.82,237.24,9.31
1925.01,10.58,0.55,0.96,17.3,1925.04,3.86,157.26,8.24,2710.76,14.22,245.12,9.69
1925.02,10.67,0.56,0.98,17.2,1925.12,3.85,159.52,8.35,2761.7,14.7,254.51,9.83
1925.03,10.39,0.56,1.01,17.3,1925.21,3.83,154.43,8.36,2685.75,15.01,261.08,9.52
1925.04,10.28,0.57,1.04,17.2,1925.29,3.82,153.69,8.47,2685.04,15.5,270.85,9.48
1925.05,10.61,0.57,1.06,17.3,1925.37,3.8,157.7,8.48,2767.57,15.8,277.28,9.73
1925.06,10.8,0.58,1.09,17.5,1925.46,3.79,158.69,8.45,2797.29,16.02,282.32,9.8
1925.07,11.1,0.58,1.12,17.7,1925.54,3.77,161.26,8.41,2854.87,16.23,287.29,9.96
1925.08,11.25,0.58,1.14,17.7,1925.62,3.76,163.44,8.47,2905.95,16.61,295.24,10.11
1925.09,11.51,0.59,1.17,17.7,1925.71,3.74,167.21,8.53,2985.75,17,303.5,10.36
1925.1,11.89,0.59,1.2,17.7,1925.79,3.73,172.73,8.6,3097.12,17.39,311.8,10.72
1925.11,12.26,0.6,1.22,18,1925.87,3.71,175.14,8.51,3152.99,17.47,314.53,10.89
1925.12,12.46,0.6,1.25,17.9,1925.96,3.7,178.99,8.62,3235.26,17.96,324.56,11.15
1926.01,12.65,0.61,1.25,17.9,1926.04,3.68,181.72,8.73,3297.74,17.94,325.6,11.34
1926.02,12.67,0.62,1.25,17.9,1926.12,3.65,182.01,8.83,3316.31,17.93,326.66,11.39
1926.03,11.81,0.62,1.25,17.8,1926.21,3.62,170.61,8.99,3122.23,18.03,329.94,10.71
1926.04,11.48,0.63,1.25,17.9,1926.29,3.6,164.91,9.05,3031.83,17.91,329.33,10.4
1926.05,11.56,0.64,1.25,17.8,1926.37,3.57,167,9.21,3084.22,18,332.43,10.58
1926.06,12.11,0.65,1.25,17.7,1926.46,3.54,175.93,9.37,3263.64,18.09,335.53,11.2
1926.07,12.62,0.65,1.24,17.5,1926.54,3.51,185.43,9.59,3454.77,18.28,340.55,11.87
1926.08,13.12,0.66,1.24,17.4,1926.62,3.48,193.89,9.75,3627.44,18.37,343.67,12.49
1926.09,13.32,0.67,1.24,17.5,1926.71,3.45,195.72,9.81,3676.98,18.25,342.85,12.69
1926.1,13.02,0.68,1.24,17.6,1926.79,3.43,190.22,9.86,3589.18,18.15,342.38,12.43
1926.11,13.19,0.68,1.24,17.7,1926.87,3.4,191.62,9.92,3631.09,18.03,341.64,12.62
1926.12,13.49,0.69,1.24,17.7,1926.96,3.37,195.98,10.02,3729.51,18.01,342.82,13.01
1927.01,13.4,0.7,1.23,17.5,1927.04,3.34,196.9,10.24,3763.2,18.06,345.15,13.19
1927.02,13.66,0.7,1.22,17.4,1927.12,3.34,201.87,10.39,3874.82,18,345.5,13.63
1927.03,13.87,0.71,1.21,17.3,1927.21,3.34,206.16,10.55,3974.01,17.96,346.11,14.03
1927.04,14.21,0.72,1.2,17.3,1927.29,3.34,211.21,10.65,4088.54,17.79,344.4,14.49
1927.05,14.7,0.72,1.19,17.4,1927.37,3.34,217.24,10.69,4222.46,17.53,340.67,15
1927.06,14.89,0.73,1.18,17.6,1927.46,3.34,217.55,10.67,4245.71,17.17,335.04,15.12
1927.07,15.22,0.74,1.16,17.3,1927.54,3.34,226.22,10.95,4432.87,17.3,339.02,15.82
1927.08,16.03,0.74,1.15,17.2,1927.62,3.33,239.65,11.11,4714.07,17.24,339.07,16.86
1927.09,16.94,0.75,1.14,17.3,1927.71,3.33,251.79,11.15,4971.16,16.99,335.42,17.82
1927.1,16.68,0.76,1.13,17.4,1927.79,3.33,246.5,11.18,4885.13,16.73,331.53,17.54
1927.11,17.06,0.76,1.12,17.3,1927.87,3.33,253.57,11.35,5044.04,16.66,331.44,18.13
1927.12,17.46,0.77,1.11,17.3,1927.96,3.33,259.52,11.44,5181.28,16.5,329.39,18.65
1928.01,17.53,0.78,1.13,17.3,1928.04,3.33,260.56,11.54,5221.26,16.84,337.46,18.81
1928.02,17.32,0.78,1.16,17.1,1928.12,3.35,260.45,11.78,5238.71,17.37,349.35,18.87
1928.03,18.25,0.79,1.18,17.1,1928.21,3.38,274.43,11.88,5539.92,17.7,357.29,19.94
1928.04,19.4,0.8,1.2,17.1,1928.29,3.4,291.72,11.98,5909.17,18.04,365.52,21.26
1928.05,20,0.8,1.22,17.2,1928.37,3.42,299,12.01,6076.78,18.27,371.29,21.83
1928.06,19.02,0.81,1.25,17.1,1928.46,3.44,286.01,12.18,5833.44,18.72,381.84,20.91
1928.07,19.16,0.82,1.27,17.1,1928.54,3.47,288.12,12.28,5897.25,19.07,390.28,21.08
1928.08,19.78,0.82,1.29,17.1,1928.62,3.49,297.44,12.38,6109.2,19.4,398.43,21.76
1928.09,21.17,0.83,1.31,17.3,1928.71,3.51,314.66,12.34,6484.03,19.5,401.84,23
1928.1,21.6,0.84,1.34,17.2,1928.79,3.53,322.92,12.51,6675.68,19.96,412.59,23.58
1928.11,23.06,0.84,1.36,17.2,1928.87,3.56,344.75,12.61,7148.63,20.29,420.67,25.12
1928.12,23.15,0.85,1.38,17.1,1928.96,3.58,348.12,12.78,7240.58,20.75,431.62,25.3
1929.01,24.86,0.86,1.4,17.1,1929.04,3.6,373.83,12.93,7797.83,21.04,438.82,27.08
1929.02,24.99,0.87,1.42,17.1,1929.12,3.57,375.78,13.08,7861.35,21.32,446.07,27.13
1929.03,25.43,0.88,1.44,17,1929.21,3.55,384.65,13.31,8070.02,21.75,456.34,27.68
1929.04,25.28,0.89,1.46,16.9,1929.29,3.52,384.64,13.54,8093.57,22.17,466.47,27.57
1929.05,25.66,0.9,1.48,17,1929.37,3.5,388.13,13.61,8190.77,22.33,471.15,27.7
1929.06,26.15,0.91,1.5,17.1,1929.46,3.47,393.23,13.68,8322.43,22.48,475.8,27.94
1929.07,28.48,0.92,1.51,17.3,1929.54,3.45,423.31,13.67,8983.31,22.5,477.55,29.93
1929.08,30.1,0.93,1.53,17.3,1929.62,3.42,447.39,13.82,9518.74,22.79,484.79,31.48
1929.09,31.3,0.94,1.55,17.3,1929.71,3.39,465.23,13.97,9923,23.07,492.03,32.56
1929.1,27.99,0.95,1.57,17.3,1929.79,3.37,416.03,14.12,8898.73,23.37,499.78,28.96
1929.11,20.58,0.96,1.59,17.3,1929.87,3.34,305.89,14.27,6568.34,23.65,507.79,21.17
1929.12,21.4,0.97,1.61,17.2,1929.96,3.32,319.93,14.5,6895.71,24.07,518.79,22.01
1930.01,21.71,0.97,1.56,17.1,1930.04,3.29,326.46,14.6,7062.73,23.41,506.53,22.31
1930.02,23.07,0.97,1.5,17,1930.12,3.29,348.95,14.7,7575.81,22.73,493.56,23.7
1930.03,23.94,0.97,1.45,16.9,1930.21,3.3,364.25,14.8,7934.79,22.06,480.6,24.59
1930.04,25.46,0.97,1.4,17,1930.29,3.3,385.1,14.72,8415.68,21.13,461.77,25.84
1930.05,23.94,0.97,1.34,16.9,1930.37,3.31,364.25,14.82,7987.07,20.43,448.06,24.31
1930.06,21.52,0.98,1.29,16.8,1930.46,3.31,329.38,14.92,7249.69,19.74,434.58,21.87
1930.07,21.06,0.98,1.24,16.6,1930.54,3.32,326.23,15.12,7207.93,19.16,423.37,21.55
1930.08,20.79,0.98,1.18,16.5,1930.62,3.32,324,15.22,7186.67,18.44,408.94,21.3
1930.09,20.78,0.98,1.13,16.6,1930.71,3.32,321.89,15.14,7167.93,17.5,389.79,21.07
1930.1,17.92,0.98,1.08,16.5,1930.79,3.33,279.27,15.25,6247.14,16.78,375.46,18.21
1930.11,16.62,0.98,1.02,16.4,1930.87,3.33,260.59,15.35,5857.9,16.04,360.57,16.94
1930.12,15.51,0.98,0.97,16.1,1930.96,3.34,247.72,15.65,5597.85,15.49,350.09,16.06
1931.01,15.98,0.97,0.94,15.9,1931.04,3.34,258.43,15.63,5869.47,15.2,345.26,16.71
1931.02,17.2,0.95,0.91,15.7,1931.12,3.37,281.71,15.61,6427.61,14.9,340.07,18.16
1931.03,17.53,0.94,0.88,15.6,1931.21,3.4,288.95,15.49,6622.38,14.51,332.44,18.58
1931.04,15.86,0.93,0.85,15.5,1931.29,3.43,263.11,15.37,6059.51,14.1,324.75,16.87
1931.05,14.33,0.91,0.82,15.3,1931.37,3.45,240.84,15.35,5575.98,13.78,319.07,15.4
1931.06,13.87,0.9,0.79,15.1,1931.46,3.48,236.19,15.33,5498.05,13.45,313.15,15.06
1931.07,14.33,0.89,0.76,15.1,1931.54,3.51,244.03,15.1,5709.68,12.94,302.82,15.52
1931.08,13.9,0.87,0.73,15.1,1931.62,3.54,236.7,14.87,5567.35,12.43,292.39,15.01
1931.09,11.83,0.86,0.7,15,1931.71,3.57,202.8,14.74,4798.74,12,283.95,12.82
1931.1,10.25,0.85,0.67,14.9,1931.79,3.6,176.89,14.61,4214.54,11.56,275.49,11.15
1931.11,10.39,0.83,0.64,14.7,1931.87,3.62,181.75,14.58,4359.17,11.2,268.51,11.42
1931.12,8.44,0.82,0.61,14.6,1931.96,3.65,148.65,14.44,3594.16,10.74,259.77,9.31
1932.01,8.3,0.79,0.59,14.3,1932.04,3.68,149.25,14.26,3637.43,10.67,260.01,9.31
1932.02,8.23,0.77,0.58,14.1,1932.12,3.65,150.09,13.98,3686.31,10.52,258.31,9.34
1932.03,8.26,0.74,0.56,14,1932.21,3.62,151.71,13.59,3754,10.29,254.51,9.41
1932.04,6.28,0.71,0.54,13.9,1932.29,3.59,116.18,13.2,2901.87,10.05,251.05,7.19
1932.05,5.51,0.69,0.53,13.7,1932.37,3.56,103.42,12.89,2610.07,9.89,249.5,6.39
1932.06,4.77,0.66,0.51,13.6,1932.46,3.53,90.19,12.48,2302.39,9.64,246.17,5.57
1932.07,5.01,0.63,0.49,13.6,1932.54,3.5,94.73,11.97,2443.71,9.33,240.61,5.84
1932.08,7.53,0.61,0.48,13.5,1932.62,3.46,143.43,11.56,3724.93,9.08,235.81,8.83
1932.09,8.26,0.58,0.46,13.4,1932.71,3.43,158.51,11.13,4140.62,8.83,230.59,9.76
1932.1,7.12,0.55,0.44,13.3,1932.79,3.4,137.66,10.7,3619.28,8.57,225.34,8.48
1932.11,7.05,0.53,0.43,13.2,1932.87,3.37,137.34,10.26,3633.33,8.31,219.91,8.46
1932.12,6.82,0.5,0.41,13.1,1932.96,3.34,133.87,9.81,3563.26,8.05,214.21,8.26
1933.01,7.09,0.5,0.41,12.9,1933.04,3.31,141.33,9.87,3783.64,8.22,220.13,8.73
1933.02,6.25,0.49,0.42,12.7,1933.12,3.29,126.54,9.92,3410.03,8.4,226.43,7.83
1933.03,6.23,0.49,0.42,12.6,1933.21,3.28,127.14,9.9,3448.32,8.52,231.09,7.87
1933.04,6.89,0.48,0.42,12.6,1933.29,3.26,140.61,9.8,3835.77,8.57,233.82,8.72
1933.05,8.87,0.48,0.42,12.6,1933.37,3.25,181.02,9.69,4960.11,8.62,236.26,11.25
1933.06,10.39,0.47,0.43,12.7,1933.46,3.23,210.37,9.52,5786.07,8.61,236.68,13.1
1933.07,11.23,0.47,0.43,13.1,1933.54,3.22,220.43,9.13,6083.82,8.39,231.6,13.75
1933.08,10.67,0.46,0.43,13.2,1933.62,3.2,207.85,8.96,5757.26,8.38,232.02,13
1933.09,10.58,0.46,0.43,13.2,1933.71,3.18,206.1,8.86,5729.16,8.43,234.2,12.92
1933.1,9.55,0.45,0.44,13.2,1933.79,3.17,186.04,8.77,5191.71,8.47,236.48,11.7
1933.11,9.78,0.45,0.44,13.2,1933.87,3.15,190.52,8.67,5336.91,8.52,238.74,12.01
1933.12,9.97,0.44,0.44,13.2,1933.96,3.14,194.22,8.57,5460.6,8.57,240.99,12.28
1934.01,10.54,0.44,0.44,13.2,1934.04,3.12,205.32,8.59,5792.91,8.65,244.14,13.03
1934.02,11.32,0.44,0.45,13.3,1934.12,3.09,218.86,8.54,6194.91,8.67,245.33,13.93
1934.03,10.74,0.44,0.45,13.3,1934.21,3.07,207.64,8.56,5897.68,8.75,248.48,13.25
1934.04,10.92,0.44,0.46,13.3,1934.29,3.04,211.12,8.57,6016.81,8.83,251.64,13.52
1934.05,9.81,0.44,0.46,13.3,1934.37,3.01,189.66,8.59,5425.61,8.91,254.85,12.18
1934.06,9.94,0.45,0.47,13.4,1934.46,2.98,190.74,8.54,5476.84,8.92,256.21,12.29
1934.07,9.47,0.45,0.47,13.4,1934.54,2.96,181.72,8.55,5238.34,9,259.54,11.74
1934.08,9.1,0.45,0.47,13.4,1934.62,2.93,174.62,8.57,5054.27,9.08,262.88,11.32
1934.09,8.88,0.45,0.48,13.6,1934.71,2.9,167.9,8.46,4879.95,9.03,262.41,10.91
1934.1,8.95,0.45,0.48,13.5,1934.79,2.87,170.47,8.54,4975.53,9.18,267.79,11.11
1934.11,9.2,0.45,0.49,13.5,1934.87,2.85,175.24,8.56,5135.33,9.25,271.17,11.45
1934.12,9.26,0.45,0.49,13.4,1934.96,2.82,177.69,8.64,5228.48,9.4,276.67,11.64
1935.01,9.26,0.45,0.57,13.6,1935.04,2.79,175.08,8.51,5172.45,10.78,318.39,11.5
1935.02,8.98,0.45,0.65,13.7,1935.12,2.78,168.55,8.45,5000.23,12.2,361.93,11.09
1935.03,8.41,0.45,0.73,13.7,1935.21,2.77,157.85,8.45,4703.72,13.7,408.29,10.4
